part,pot,criticality,slack_potential,struct_potential,fanout,window_size,prior,model_prob,accepted,goal_hit,area_impr_pct,delay_delta,node
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.128133,0.000000,n139
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.108262,0.000000,n896
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.052761,0.000000,n1007
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,0.000000,0.000000,n1318
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.110318,0.000000,n1585
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,0.000000,0.000000,n1586
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.017815,0.000000,n2127
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,0.000000,0.000000,n2136
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,0.000000,0.000000,n2196
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.874506,0.000000,n2198
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.126790,0.000000,n887
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.145294,0.000000,n899
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,0.000000,0.000000,n1437
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.034984,0.000000,n1611
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.129647,0.000000,n1775
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.071340,0.000000,n2041
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-1.487858,0.000000,n2162
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.054877,0.000000,n2221
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.001372,0.000000,n59
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.347227,0.000000,n60
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.202435,0.000000,n61
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n86
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.345855,0.000000,n308
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.072739,0.000000,n309
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.035683,0.000000,n358
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.070681,0.000000,n503
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.091953,0.000000,n603
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.182534,0.109985,n629
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.328699,0.000000,n888
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.146165,0.000000,n921
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n965
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n1292
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n1320
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-1.325090,0.000000,n1834
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n2048
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.035683,0.000000,n2049
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n2088
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.201062,0.000000,n2146
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,-0.726706,0.000000,n2155
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n2224
2,0.607254,0.571429,0.428571,0.785936,1,16,0.500000,0.745927,0,0,0.000000,0.000000,n2225
1,0.785869,0.214286,0.785714,0.785936,1,16,0.733333,0.850799,0,0,0.290957,5.440002,n738
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-0.002059,0.000000,n371
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-0.595638,9.399994,n664
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-0.108423,0.000000,n681
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-0.949041,0.109985,n1450
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-1.196767,0.109985,n1680
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-1.494586,0.100006,n1682
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-0.874930,0.000000,n1756
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.660142,0,0,-0.368500,3.080017,n1925
0,0.214330,0.928571,0.071429,0.785936,1,16,0.500000,0.631759,0,0,-0.584659,0.000000,n176
0,0.214330,0.928571,0.071429,0.785936,1,16,0.500000,0.631759,0,0,-0.072739,0.000000,n201
2,0.821429,0.357143,0.642857,1.000000,1,16,0.500000,0.818372,0,0,0.000000,0.000000,n1492
2,0.785714,0.428571,0.571429,1.000000,1,16,0.500000,0.807513,0,0,-0.109795,0.000000,n878
2,0.785714,0.428571,0.571429,1.000000,1,16,0.500000,0.807513,0,0,0.000000,0.000000,n2226
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.796166,0,0,-0.109109,0.000000,n1183
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.796166,0,0,0.000000,0.000000,n1700
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.796166,0,0,-0.018528,0.000000,n2004
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.090595,0.000000,n879
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,1,1,0.018531,0.000000,n1130
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,-0.109149,0.000000,n2039
2,0.678682,0.428571,0.571429,0.785936,1,16,0.500000,0.772040,0,0,0.000000,0.000000,n2229
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.821703,0.000000,n1195
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.092005,0.100006,n1701
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.477874,0.000000,n1702
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,-0.493666,0.000000,n1987
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,0.000000,0.000000,n2160
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,0.000000,0.000000,n2203
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,0.000000,0.000000,n2204
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,0.000000,0.000000,n2227
2,0.642968,0.500000,0.500000,0.785936,1,16,0.500000,0.759225,0,0,0.000000,0.000000,n2228
2,0.635212,0.500000,0.500000,0.770424,2,16,0.500000,0.749402,1,1,0.072780,0.000000,n1182
1,0.785869,0.214286,0.785714,0.785936,1,16,0.500000,0.815208,1,1,0.074207,0.000000,n699
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.047923,0.000000,n489
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.034231,0.000000,n517
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.017454,0.000000,n1292
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,0.026070,2.079987,n1328
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.080420,0.000000,n1962
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.192654,0.000000,n2077
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.034024,0.000000,n2269
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.034024,0.000000,n2300
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,1,1,0.029163,0.000000,n2317
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.029614,0.000000,n2573
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.127516,0.000000,n2588
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,1,1,0.012155,0.000000,n2895
1,0.980000,0.066667,0.933333,1.000000,1,16,0.500000,0.865821,0,0,-0.018124,0.000000,n1475
1,0.940000,0.200000,0.800000,1.000000,1,16,0.500000,0.854271,0,0,0.000000,0.000000,n3696
2,0.833333,0.333333,0.666667,1.000000,1,16,0.500000,0.821884,0,0,0.000000,0.000000,n3533
2,0.833333,0.333333,0.666667,1.000000,1,16,0.500000,0.821884,0,0,-0.030280,0.000000,n5826
2,0.833333,0.333333,0.666667,1.000000,1,16,0.500000,0.821884,0,0,0.000000,0.000000,n6253
2,0.833333,0.333333,0.666667,1.000000,1,16,0.500000,0.821884,1,1,0.023208,0.000000,n6579
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,0,0,-0.005971,0.000000,n3999
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,0,0,-0.117432,0.000000,n4237
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,0,0,-0.011721,0.000000,n5678
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,0,0,-0.040692,0.000000,n6088
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,1,1,0.023221,0.000000,n6547
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,0,0,0.000000,0.000000,n7042
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,0.000000,0.000000,n5652
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.017254,0.000000,n5672
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.028978,0.000000,n6240
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.749438,2.390015,n6394
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.028756,0.000000,n6413
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.022563,0.000000,n6567
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,1,1,0.023669,0.000000,n6649
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,1,1,0.000221,0.000000,n6785
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,1,1,0.034516,0.000000,n6805
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.017928,0.000000,n7017
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,0.000000,0.000000,n3493
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.023240,0.000000,n3499
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.205618,0.000000,n3859
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,1,1,0.005755,0.000000,n4691
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,0.000000,0.000000,n4925
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.010403,0.000000,n5181
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,1,1,0.052238,0.000000,n5597
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.046728,0.000000,n6227
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,1,1,0.012402,0.000000,n6305
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,0.000000,0.000000,n6320
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.034109,0.000000,n6516
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,1,1,0.046734,0.000000,n6538
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,1,1,0.005540,0.000000,n6552
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.012410,0.000000,n6603
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.011523,0.000000,n6651
2,0.733333,0.533333,0.466667,1.000000,1,16,0.500000,0.790703,0,0,-0.053628,0.000000,n6751
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.333090,0.000000,n1743
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.117900,0.000000,n2010
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.015513,0.000000,n3257
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n3447
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n3465
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.046540,0.000000,n3523
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.005540,0.000000,n3545
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,1,1,0.000222,0.000000,n3660
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.023048,0.000000,n3674
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.196353,0.000000,n3728
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n3830
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.016400,0.000000,n3942
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.000222,0.000000,n3954
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n4028
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.033907,0.000000,n4113
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n4168
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n4286
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.005984,0.000000,n4315
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.059393,0.000000,n4526
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n4543
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,1,1,0.017729,0.000000,n4583
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.412947,0.000000,n4627
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.000222,0.000000,n4868
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.011083,0.000000,n4876
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n4920
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.051203,0.000000,n5612
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n5959
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.075363,0.000000,n6053
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n6055
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.017956,0.000000,n6291
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.115941,0.000000,n6509
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.005764,0.000000,n6652
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,-0.052539,0.000000,n6663
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,0,0,0.000000,0.000000,n6678
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,1,1,0.006207,0.000000,n6679
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.779456,1,1,0.058528,0.000000,n6833
2,0.759819,0.266667,0.733333,0.786304,1,16,0.500000,0.799334,0,0,-0.011535,0.000000,n3538
2,0.759819,0.266667,0.733333,0.786304,1,16,0.500000,0.799334,0,0,0.000000,0.000000,n3817
2,0.759819,0.266667,0.733333,0.786304,1,16,0.500000,0.799334,1,1,0.011979,0.000000,n6040
2,0.759819,0.266667,0.733333,0.786304,1,16,0.500000,0.799334,0,0,0.000000,0.000000,n6424
2,0.759819,0.266667,0.733333,0.786304,1,16,0.500000,0.799334,0,0,0.000000,0.000000,n6543
2,0.759819,0.266667,0.733333,0.786304,1,16,0.500000,0.799334,0,0,-0.053467,0.000000,n6740
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n1402
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.134476,0.000000,n1515
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,1,1,0.000222,0.000000,n1936
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.006213,0.000000,n2462
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.063688,0.000000,n3243
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,1,1,0.006435,0.000000,n3353
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,1,1,0.012650,0.000000,n3369
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.105870,0.000000,n3569
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n3594
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.005993,0.000000,n3616
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.024415,0.000000,n3770
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.035068,0.000000,n3987
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n4009
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.104095,0.000000,n4083
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n4243
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.100544,0.000000,n4595
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.005993,0.000000,n4684
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n4713
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.041283,0.000000,n4743
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n4756
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.099212,0.000000,n4776
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n4838
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.129841,0.000000,n5001
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.070136,0.000000,n5004
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.017090,0.000000,n5462
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.022639,0.000000,n5570
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.088336,0.000000,n5743
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n5749
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n6067
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.041505,0.000000,n6129
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,-0.070358,0.000000,n6822
2,0.666667,0.666667,0.333333,1.000000,1,16,0.500000,0.767783,0,0,0.000000,0.000000,n6988
2,0.752076,0.266667,0.733333,0.770819,2,16,0.500000,0.790700,0,0,-0.029297,0.000000,n6425
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.034624,0.000000,n586
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.010432,0.000000,n587
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n1768
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.098546,0.000000,n1827
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.023305,0.000000,n3534
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.011763,0.000000,n3928
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.029519,0.000000,n4202
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n4203
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n4870
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,1,1,0.023749,0.000000,n4885
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,1,1,0.005550,0.000000,n5728
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.017761,0.000000,n6051
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n6085
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.017539,0.000000,n6219
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n6539
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.005772,0.000000,n6540
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.093024,0.000000,n6542
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.005994,0.000000,n6544
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.035522,0.000000,n6609
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n6644
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.095245,0.000000,n6645
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,1,1,0.011767,0.000000,n6690
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,1,1,0.011324,0.000000,n6706
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,-0.011547,0.000000,n6809
2,0.726485,0.333333,0.666667,0.786304,1,16,0.500000,0.788427,0,0,0.000000,0.000000,n7026
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,1,1,0.011547,0.000000,n781
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,0.000000,0.000000,n853
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.017323,0.000000,n966
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.017323,0.000000,n983
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.011993,0.000000,n987
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.035091,0.000000,n1008
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,0.000000,0.000000,n1137
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.029760,0.000000,n1478
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.005774,0.000000,n1482
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.035979,0.000000,n1486
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.175506,0.000000,n1632
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,0.034657,3.640045,n1712
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.000222,0.000000,n2348
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.005776,0.000000,n2383
2,0.633333,0.733333,0.266667,1.000000,1,16,0.500000,0.755685,0,0,-0.058428,2.639984,n2390
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.417114,-2.510010,n163
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.184247,0.000000,n226
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,1,1,0.545703,0.000000,n304
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.031520,0.000000,n395
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-0.497237,0.000000,n419
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,0.619456,0.899994,n479
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,1.157862,1.690002,n566
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,1,1,0.043098,0.000000,n625
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-2.931940,-3.390015,n680
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-1.182172,-1.420013,n686
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,-1.518096,-3.390015,n804
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,1,1,0.238107,0.000000,n1143
0,0.253333,0.933333,0.066667,1.000000,1,16,0.500000,0.658624,0,0,0.550890,1.059998,n1527
1,0.940000,0.200000,0.800000,1.000000,1,16,0.500000,0.854271,0,0,0.000000,0.000000,n1611
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.811915,0,0,-0.103211,0.000000,n1335
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.103211,0.000000,n470
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,1,1,0.051606,0.000000,n909
2,0.766667,0.466667,0.533333,1.000000,1,16,0.500000,0.801522,0,0,-0.269778,0.000000,n1235
